application_id,created_at,week_start,first_name,last_name,state,device,vendor,vendor_flagged,vendor_latency_ms,vendor_match_rate,commercial_po_box,ofac_partial,doc_mismatch,phone_tenure_days,ip_risk_score,name_match_score,engine_action,final_status,confirmed_fraud,queue_minutes,drop_step,active_balance,chargeoff_amount,sop_override,missing_kyc_attribute
APP-005921,2026-03-05T15:43:00,2026-03-02,Mia,Thomas,WA,android,baseline_id,0,549,0.9039,0,0,0,318,28,89,instant_approve,approved,0,0,,833.7,0,0,0
APP-005922,2026-02-19T19:52:00,2026-02-16,Priya,Thomas,NC,web,challenger_id,0,503,0.917,0,0,0,239,33,95,instant_approve,approved,0,0,,1328.72,0,0,0
APP-005923,2026-04-06T04:44:00,2026-04-06,Ava,Martinez,NY,ios,challenger_id,1,644,0.8496,1,0,0,56,19,82,manual_review,abandoned,0,365,selfie_match,0,0,0,0
APP-005924,2026-04-03T15:31:00,2026-03-30,Amir,Garcia,NY,web,baseline_id,0,757,0.772,0,0,0,321,35,90,instant_approve,approved,0,0,,583.06,0,0,1
APP-005925,2026-04-27T19:43:00,2026-04-27,Ava,Thomas,WA,web,baseline_id,1,787,0.7585,1,0,0,125,35,78,manual_review,rejected,0,188,selfie_match,0,0,1,0
APP-005926,2026-02-19T15:13:00,2026-02-16,Priya,Wilson,NC,android,baseline_id,0,509,0.9002,0,0,0,482,28,87,instant_approve,approved,0,0,,1241.83,0,0,0
APP-005927,2026-01-22T06:02:00,2026-01-19,Liam,Kim,WA,android,challenger_id,0,572,0.9156,0,0,0,552,29,100,instant_approve,approved,0,0,,3114.27,0,0,0
APP-005928,2026-04-15T22:48:00,2026-04-13,Sofia,Anderson,CA,ios,challenger_id,0,726,0.8751,0,0,0,78,0,87,instant_approve,approved,0,0,,1194.79,0,0,0
APP-005929,2026-02-13T08:35:00,2026-02-09,Amir,Kim,NY,ios,baseline_id,0,577,0.8939,0,0,0,179,1,81,instant_approve,approved,0,0,,3283.77,0,0,0
APP-005930,2026-01-13T18:37:00,2026-01-12,Amir,Lee,GA,ios,baseline_id,1,857,0.8239,1,0,0,77,33,93,manual_review,rejected,0,579,doc_upload,0,0,0,0
APP-005931,2026-03-30T12:43:00,2026-03-30,Maya,Moore,GA,android,baseline_id,0,757,0.7278,0,0,0,86,41,96,instant_approve,approved,0,0,,1987.83,0,0,0
APP-005932,2026-01-29T06:23:00,2026-01-26,Maya,Garcia,TX,ios,challenger_id,1,563,0.8619,0,0,1,512,2,93,manual_review,rejected,0,325,doc_upload,0,0,0,0
APP-005933,2026-02-26T09:30:00,2026-02-23,Mia,Davis,NY,android,challenger_id,0,404,0.9465,0,0,0,294,35,89,instant_approve,approved,0,0,,2306.69,0,0,0
APP-005934,2026-04-05T01:44:00,2026-03-30,Sophia,Martinez,OH,android,challenger_id,0,598,0.8737,0,0,0,557,31,100,instant_approve,approved,0,0,,1692.81,0,0,0
APP-005935,2026-02-14T09:09:00,2026-02-09,Lucas,Smith,NC,android,challenger_id,0,478,0.9042,0,0,0,513,56,83,instant_approve,approved,0,0,,813.1,0,0,0
APP-005936,2026-02-01T14:44:00,2026-01-26,Isabella,Kim,GA,ios,baseline_id,0,773,0.9647,0,0,0,644,29,79,instant_approve,approved,0,0,,34.24,0,0,0
APP-005937,2026-04-28T20:18:00,2026-04-27,Liam,Anderson,WA,web,baseline_id,0,982,0.7455,0,0,0,730,46,87,instant_approve,approved,0,0,,252.67,0,0,0
APP-005938,2026-02-05T14:19:00,2026-02-02,Olivia,Brown,OH,android,baseline_id,0,501,0.8239,0,0,0,54,42,100,instant_approve,approved,0,0,,497.59,0,0,0
APP-005939,2026-04-06T02:36:00,2026-04-06,Ava,Smith,NC,android,baseline_id,0,882,0.7855,0,0,0,179,24,99,instant_approve,approved,0,0,,2971.79,0,0,0
APP-005940,2026-04-19T11:28:00,2026-04-13,Maya,Moore,GA,android,challenger_id,0,683,0.857,0,0,0,649,34,79,instant_approve,approved,0,0,,3174.07,0,0,0
APP-005941,2026-04-15T06:30:00,2026-04-13,Sofia,Lee,NC,android,challenger_id,0,461,0.8679,0,0,0,173,13,99,instant_approve,approved,0,0,,2121.71,0,0,0
APP-005942,2026-02-19T11:00:00,2026-02-16,Mia,Nguyen,NY,android,challenger_id,1,489,0.8858,0,1,0,540,41,96,instant_approve,approved,0,0,,1735.01,0,0,0
APP-005943,2026-03-04T00:10:00,2026-03-02,Amir,Patel,GA,android,baseline_id,0,714,0.962,0,0,0,561,0,85,instant_approve,approved,0,0,,2348.31,0,0,0
APP-005944,2026-04-07T23:13:00,2026-04-06,Zoe,Patel,TX,ios,challenger_id,0,674,0.9337,0,0,0,232,67,85,instant_approve,approved,0,0,,1053.76,0,0,0
APP-005945,2026-03-13T10:49:00,2026-03-09,Mia,Lee,WA,android,baseline_id,0,760,0.9365,0,0,0,387,0,92,instant_approve,approved,0,0,,710.07,0,0,0
APP-005946,2026-03-28T03:13:00,2026-03-23,Priya,Thomas,TX,android,challenger_id,1,655,0.9416,0,0,1,272,47,91,manual_review,rejected,0,443,ssn_check,0,0,0,0
APP-005947,2026-02-22T20:43:00,2026-02-16,Sofia,Smith,OH,ios,baseline_id,0,479,0.84,0,0,0,331,38,94,instant_approve,approved,0,0,,945.76,0,0,0
APP-005948,2026-01-25T03:40:00,2026-01-19,Liam,Garcia,FL,ios,challenger_id,0,381,0.8354,0,0,0,549,39,88,instant_approve,approved,0,0,,3215.4,0,0,0
APP-005949,2026-04-16T12:36:00,2026-04-13,Isabella,Wilson,OH,ios,baseline_id,0,970,0.7567,0,0,0,528,17,90,instant_approve,approved,0,0,,179.63,0,0,0
APP-005950,2026-04-12T12:44:00,2026-04-06,Liam,Moore,TX,ios,challenger_id,0,329,0.9787,0,0,0,610,7,91,instant_approve,approved,0,0,,2919.08,0,0,0
APP-005951,2026-04-18T09:27:00,2026-04-13,Ethan,Lee,OH,ios,challenger_id,0,561,0.8821,0,0,0,673,34,81,instant_approve,approved,0,0,,1357.13,0,0,0
APP-005952,2026-01-12T19:41:00,2026-01-12,Liam,Smith,AZ,android,baseline_id,0,550,0.8293,0,0,0,322,6,97,instant_approve,approved,0,0,,3367.08,0,0,0
APP-005953,2026-02-25T17:38:00,2026-02-23,Noah,Brown,AZ,ios,baseline_id,0,782,0.9769,0,0,0,450,47,85,instant_approve,approved,0,0,,2617.58,0,0,0
APP-005954,2026-03-23T09:01:00,2026-03-23,Liam,Nguyen,NY,ios,challenger_id,0,701,0.8388,0,0,0,184,51,89,instant_approve,approved,0,0,,2858.01,0,1,0
APP-005955,2026-01-03T04:50:00,2025-12-29,Zoe,Brown,GA,web,baseline_id,0,594,0.936,0,0,0,297,15,100,instant_approve,approved,0,0,,2045.51,0,0,0
APP-005956,2026-04-12T00:32:00,2026-04-06,Sofia,Nguyen,FL,android,challenger_id,1,648,0.9088,1,0,0,457,71,91,manual_review,abandoned,0,398,doc_upload,0,0,0,0
APP-005957,2026-03-30T00:08:00,2026-03-30,Olivia,Kim,CA,android,challenger_id,1,473,0.8379,0,1,0,63,32,89,manual_review,approved,1,278,,1321.01,423.89,0,0
APP-005958,2026-01-25T11:40:00,2026-01-19,Noah,Nguyen,FL,android,challenger_id,0,769,0.8905,0,0,0,320,67,96,instant_approve,approved,0,0,,3221.64,0,0,0
APP-005959,2026-01-17T18:00:00,2026-01-12,Isabella,Martinez,NC,web,baseline_id,0,449,0.8836,0,0,0,512,48,80,instant_approve,approved,0,0,,1638.21,0,0,0
APP-005960,2026-03-27T15:02:00,2026-03-23,Lucas,Davis,CA,android,challenger_id,0,641,0.8371,0,0,0,574,27,80,instant_approve,approved,0,0,,1398.58,0,0,0
APP-005961,2026-03-25T15:06:00,2026-03-23,Lucas,Kim,CA,ios,baseline_id,0,987,0.8261,0,0,0,173,26,82,instant_approve,approved,0,0,,686.96,0,0,0
APP-005962,2026-01-07T00:05:00,2026-01-05,Sofia,Johnson,IL,ios,baseline_id,0,594,0.856,0,0,0,108,40,94,instant_approve,approved,0,0,,602.57,0,0,0
APP-005963,2026-03-17T07:05:00,2026-03-16,Sofia,Lee,GA,android,challenger_id,0,485,0.8884,0,0,0,141,0,91,instant_approve,approved,0,0,,2682.03,0,0,0
APP-005964,2026-03-23T20:44:00,2026-03-23,Maya,Kim,OH,android,challenger_id,0,573,0.901,0,0,0,372,54,96,instant_approve,approved,0,0,,496.45,0,0,0
APP-005965,2026-02-23T01:18:00,2026-02-23,Mia,Lee,NY,ios,baseline_id,0,456,0.8501,0,0,0,206,25,86,instant_approve,approved,0,0,,662.67,0,0,0
APP-005966,2026-01-15T19:20:00,2026-01-12,Priya,Johnson,GA,ios,baseline_id,0,921,0.8614,0,0,0,464,50,89,instant_approve,approved,0,0,,575.27,0,0,0
APP-005967,2026-03-23T12:11:00,2026-03-23,Priya,Martinez,IL,ios,baseline_id,0,743,0.728,0,0,0,75,52,79,instant_approve,approved,0,0,,1578.58,0,0,1
APP-005968,2026-04-09T15:59:00,2026-04-06,Ethan,Wilson,WA,ios,challenger_id,1,641,0.8552,0,1,0,28,17,81,manual_review,approved,0,390,,198.14,0,1,0
APP-005969,2026-02-11T02:51:00,2026-02-09,Sophia,Thomas,NC,android,challenger_id,0,530,0.8284,0,0,0,599,44,92,instant_approve,approved,0,0,,2292.31,0,0,0
APP-005970,2026-03-14T14:06:00,2026-03-09,Zoe,Johnson,OH,web,challenger_id,0,673,0.974,0,0,0,329,35,91,instant_approve,approved,0,0,,289.71,0,0,0
APP-005971,2026-01-04T22:29:00,2025-12-29,Olivia,Kim,AZ,ios,baseline_id,1,432,0.9587,1,0,0,174,30,92,manual_review,approved,0,323,,373.83,0,0,0
APP-005972,2026-01-21T04:19:00,2026-01-19,Amir,Nguyen,WA,android,challenger_id,0,589,0.9478,0,0,0,69,39,88,instant_approve,approved,0,0,,1373.95,0,0,0
APP-005973,2026-03-24T05:59:00,2026-03-23,Mateo,Smith,TX,ios,baseline_id,0,716,0.7282,0,0,0,626,42,85,instant_approve,approved,0,0,,3259.69,0,0,0
APP-005974,2026-03-31T01:54:00,2026-03-30,Liam,Nguyen,NC,web,challenger_id,0,564,0.8908,0,0,0,530,61,90,instant_approve,approved,0,0,,3364.13,0,0,0
APP-005975,2026-01-03T06:08:00,2025-12-29,Priya,Wilson,GA,ios,challenger_id,0,861,0.9099,0,0,0,432,13,88,instant_approve,approved,0,0,,1177.08,0,0,0
APP-005976,2026-03-18T23:04:00,2026-03-16,Lucas,Moore,OH,android,challenger_id,0,596,0.9036,0,0,0,278,15,77,instant_approve,approved,0,0,,3440.94,0,0,0
APP-005977,2026-02-27T03:49:00,2026-02-23,Sofia,Moore,OH,web,baseline_id,1,489,0.9157,0,0,1,576,50,96,manual_review,rejected,0,182,ssn_check,0,0,0,0
APP-005978,2026-03-07T02:00:00,2026-03-02,Zoe,Nguyen,AZ,android,baseline_id,0,416,0.8229,0,0,0,555,6,85,instant_approve,approved,0,0,,474.88,0,0,0
APP-005979,2026-02-23T15:56:00,2026-02-23,Amir,Nguyen,NC,ios,baseline_id,0,703,0.8888,0,0,0,603,21,85,instant_approve,approved,0,0,,2982.13,0,0,0
APP-005980,2026-02-10T07:57:00,2026-02-09,Liam,Anderson,IL,ios,baseline_id,0,437,0.9536,0,0,0,289,40,90,instant_approve,approved,0,0,,1376.78,0,0,0
APP-005981,2026-01-03T06:50:00,2025-12-29,Mateo,Davis,GA,web,challenger_id,0,614,0.8777,0,0,0,83,28,84,instant_approve,approved,0,0,,655.93,0,0,0
APP-005982,2026-03-09T05:11:00,2026-03-09,Isabella,Moore,NC,web,challenger_id,0,656,0.8696,0,0,0,701,7,89,instant_approve,approved,0,0,,1316.58,0,0,0
APP-005983,2026-02-09T01:24:00,2026-02-09,Ava,Lee,NY,android,challenger_id,0,271,0.9475,0,0,0,639,60,92,instant_approve,approved,0,0,,1728.72,0,0,0
APP-005984,2026-01-10T02:43:00,2026-01-05,Priya,Anderson,IL,ios,baseline_id,0,441,0.8701,0,0,0,698,38,87,instant_approve,approved,0,0,,1623.53,0,0,0
APP-005985,2026-04-04T10:18:00,2026-03-30,Isabella,Nguyen,NC,ios,baseline_id,0,790,0.6801,0,0,0,719,25,94,instant_approve,approved,0,0,,2810.28,0,0,0
APP-005986,2026-02-16T20:11:00,2026-02-16,Mia,Garcia,NY,android,baseline_id,0,593,0.869,0,0,0,652,30,92,instant_approve,approved,0,0,,468.12,0,0,0
APP-005987,2026-01-26T11:42:00,2026-01-26,Olivia,Garcia,NY,ios,challenger_id,0,504,0.9064,0,0,0,397,36,91,instant_approve,approved,0,0,,3113.98,0,0,0
APP-005988,2026-03-08T12:19:00,2026-03-02,Lucas,Wilson,IL,android,baseline_id,0,363,0.9022,0,0,0,340,76,80,instant_approve,approved,0,0,,3317.46,0,0,0
APP-005989,2026-03-03T13:01:00,2026-03-02,Maya,Moore,AZ,android,challenger_id,0,461,0.899,0,0,0,146,43,99,instant_approve,approved,0,0,,391.43,0,0,0
APP-005990,2026-03-24T16:52:00,2026-03-23,Emma,Johnson,CA,ios,baseline_id,0,993,0.7953,0,0,0,84,51,85,instant_approve,approved,0,0,,3391.79,0,1,0
APP-005991,2026-02-15T04:42:00,2026-02-09,Sophia,Smith,NC,ios,challenger_id,0,514,0.9674,0,0,0,543,9,95,instant_approve,approved,0,0,,1281.56,0,0,0
APP-005992,2026-02-10T03:10:00,2026-02-09,Priya,Martinez,GA,ios,baseline_id,0,663,0.8477,0,0,0,636,8,88,instant_approve,approved,0,0,,3091.95,0,0,0
APP-005993,2026-01-31T20:20:00,2026-01-26,Ava,Anderson,NC,ios,challenger_id,1,498,0.9149,0,0,1,188,33,93,manual_review,abandoned,0,397,selfie_match,0,0,0,0
APP-005994,2026-03-15T11:49:00,2026-03-09,Mia,Wilson,CA,ios,baseline_id,0,629,0.9308,0,0,0,212,0,93,instant_approve,approved,0,0,,2707.84,0,0,0
APP-005995,2026-04-16T23:43:00,2026-04-13,Noah,Garcia,NC,android,baseline_id,0,689,0.7865,0,0,0,409,66,89,instant_approve,approved,0,0,,61.53,0,0,0
APP-005996,2026-01-27T01:11:00,2026-01-26,Sofia,Smith,NC,ios,baseline_id,0,642,0.943,0,0,0,106,82,80,instant_approve,approved,0,0,,1951.01,0,0,0
APP-005997,2026-01-24T18:24:00,2026-01-19,Ava,Smith,GA,android,challenger_id,0,606,0.9134,0,0,0,181,59,91,instant_approve,approved,0,0,,878.94,0,0,0
APP-005998,2026-03-27T04:07:00,2026-03-23,Mateo,Brown,NY,web,challenger_id,0,341,0.9319,0,0,0,535,32,83,instant_approve,approved,0,0,,2659.98,0,0,0
APP-005999,2026-01-17T12:43:00,2026-01-12,Sofia,Davis,NY,android,challenger_id,0,761,0.8735,0,0,0,728,40,93,instant_approve,approved,0,0,,2436.72,0,0,0
APP-006000,2026-01-22T13:10:00,2026-01-19,Mateo,Moore,GA,ios,challenger_id,0,531,0.9622,0,0,0,679,13,89,instant_approve,approved,0,0,,2925.89,0,0,0
APP-006001,2026-01-30T11:17:00,2026-01-26,Lucas,Garcia,GA,android,challenger_id,0,742,0.9781,0,0,0,263,17,100,instant_approve,approved,0,0,,2069.95,0,0,0
APP-006002,2026-03-11T15:26:00,2026-03-09,Noah,Brown,IL,ios,challenger_id,1,560,0.8735,0,0,1,656,10,87,manual_review,approved,0,411,,2440.07,0,0,0
APP-006003,2026-01-23T05:08:00,2026-01-19,Amir,Smith,AZ,web,baseline_id,0,649,0.8746,0,0,0,376,31,96,instant_approve,approved,0,0,,2316.75,0,0,0
APP-006004,2026-03-20T12:01:00,2026-03-16,Ava,Johnson,NC,ios,baseline_id,0,736,0.7168,0,0,0,203,65,92,instant_approve,approved,0,0,,2327.67,0,0,1
APP-006005,2026-02-19T23:38:00,2026-02-16,Emma,Patel,GA,ios,challenger_id,0,403,0.8654,0,0,0,433,25,97,instant_approve,approved,0,0,,1669.65,0,0,0
APP-006006,2026-01-15T11:42:00,2026-01-12,Isabella,Martinez,FL,ios,challenger_id,0,598,0.8364,0,0,0,66,5,78,instant_approve,approved,0,0,,1824.53,0,0,0
APP-006007,2026-03-01T18:04:00,2026-02-23,Emma,Nguyen,CA,ios,challenger_id,1,480,0.8481,1,0,0,633,36,82,instant_approve,approved,0,0,,31.45,0,0,0
APP-006008,2026-02-24T08:26:00,2026-02-23,Mateo,Anderson,CA,android,baseline_id,0,595,0.9619,0,0,0,261,58,92,instant_approve,approved,0,0,,370.71,0,0,0
APP-006009,2026-02-10T12:27:00,2026-02-09,Amir,Patel,FL,ios,baseline_id,0,788,0.9567,0,0,0,414,59,89,instant_approve,approved,0,0,,956.71,0,0,0
APP-006010,2026-04-10T19:03:00,2026-04-06,Sophia,Moore,WA,android,baseline_id,1,715,0.8314,0,0,0,681,88,86,manual_review,rejected,0,237,doc_upload,0,0,0,0
APP-006011,2026-04-26T12:11:00,2026-04-20,Noah,Thomas,WA,android,challenger_id,0,567,0.9468,0,0,0,11,9,89,instant_approve,approved,0,0,,378.47,0,0,0
APP-006012,2026-01-26T16:42:00,2026-01-26,Sophia,Smith,NY,android,baseline_id,0,624,0.9023,0,0,0,180,34,92,instant_approve,approved,0,0,,3007.65,0,0,0
APP-006013,2026-02-01T14:48:00,2026-01-26,Amir,Anderson,NC,android,baseline_id,0,669,0.9048,0,0,0,373,49,84,instant_approve,approved,0,0,,439.39,0,0,0
APP-006014,2026-02-25T21:57:00,2026-02-23,Mateo,Thomas,AZ,android,challenger_id,0,473,0.8221,0,0,0,677,76,92,instant_approve,approved,0,0,,915.42,0,0,0
APP-006015,2026-04-10T17:44:00,2026-04-06,Isabella,Smith,GA,ios,baseline_id,0,891,0.7114,0,0,0,14,14,100,instant_approve,approved,0,0,,2357.83,0,0,0
APP-006016,2026-02-26T05:34:00,2026-02-23,Zoe,Johnson,WA,android,baseline_id,0,716,0.9166,0,0,0,636,48,96,instant_approve,approved,0,0,,2402.96,0,0,0
APP-006017,2026-04-18T14:16:00,2026-04-13,Isabella,Patel,NC,ios,challenger_id,0,616,0.8301,0,0,0,52,39,100,instant_approve,approved,0,0,,3470.14,0,0,0
APP-006018,2026-02-28T14:21:00,2026-02-23,Noah,Patel,TX,android,baseline_id,0,806,0.9033,0,0,0,88,54,86,instant_approve,approved,0,0,,3124.74,0,0,0
APP-006019,2026-02-17T15:44:00,2026-02-16,Sophia,Johnson,GA,ios,challenger_id,0,622,0.8236,0,0,0,93,50,81,instant_approve,approved,0,0,,2639.19,0,0,0
APP-006020,2026-02-28T22:27:00,2026-02-23,Ethan,Patel,GA,android,baseline_id,0,739,0.9142,0,0,0,654,75,98,instant_approve,approved,0,0,,554.88,0,0,0
APP-006021,2026-02-24T15:27:00,2026-02-23,Lucas,Kim,WA,ios,baseline_id,0,751,0.8296,0,0,0,208,57,94,instant_approve,approved,0,0,,3053.49,0,0,0
APP-006022,2026-02-16T06:38:00,2026-02-16,Olivia,Thomas,FL,web,baseline_id,0,635,0.9413,0,0,0,196,38,85,instant_approve,approved,0,0,,2814.63,0,0,0
APP-006023,2026-02-16T21:27:00,2026-02-16,Emma,Lee,IL,web,challenger_id,0,458,0.8536,0,0,0,571,1,97,instant_approve,approved,0,0,,3079.62,0,0,0
APP-006024,2026-01-13T22:08:00,2026-01-12,Priya,Patel,WA,web,challenger_id,0,463,0.959,0,0,0,410,59,98,instant_approve,approved,0,0,,3448.03,0,0,0
APP-006025,2026-03-29T17:43:00,2026-03-23,Liam,Nguyen,TX,android,baseline_id,0,874,0.7767,0,0,0,339,32,87,instant_approve,approved,0,0,,2884.39,0,0,0
APP-006026,2026-04-26T18:36:00,2026-04-20,Sophia,Davis,FL,ios,baseline_id,0,969,0.7553,0,0,0,362,29,88,instant_approve,approved,0,0,,3413.03,0,0,0
APP-006027,2026-03-11T06:35:00,2026-03-09,Emma,Johnson,IL,ios,challenger_id,0,305,0.9226,0,0,0,497,81,85,instant_approve,approved,0,0,,2033.55,0,0,0
APP-006028,2026-01-14T08:27:00,2026-01-12,Ethan,Nguyen,NY,android,baseline_id,0,524,0.8354,0,0,0,644,40,84,instant_approve,approved,0,0,,463.14,0,0,0
APP-006029,2026-02-17T17:11:00,2026-02-16,Emma,Davis,FL,web,baseline_id,0,672,0.9799,0,0,0,477,31,90,instant_approve,approved,0,0,,3409.91,0,0,0
APP-006030,2026-04-14T18:09:00,2026-04-13,Isabella,Brown,FL,ios,challenger_id,0,652,0.9486,0,0,0,269,28,91,instant_approve,approved,0,0,,2095.23,0,0,1
APP-006031,2026-03-13T15:39:00,2026-03-09,Liam,Brown,NC,android,baseline_id,0,576,0.8555,0,0,0,631,7,85,instant_approve,approved,0,0,,807.95,0,0,0
APP-006032,2026-04-16T10:38:00,2026-04-13,Zoe,Nguyen,GA,ios,baseline_id,0,995,0.6718,0,0,0,490,25,83,instant_approve,approved,0,0,,136.5,0,0,0
APP-006033,2026-01-14T12:42:00,2026-01-12,Mateo,Brown,OH,ios,baseline_id,0,726,0.8375,0,0,0,715,13,83,instant_approve,approved,0,0,,2723.58,0,0,0
APP-006034,2026-04-23T03:58:00,2026-04-20,Sofia,Thomas,NY,ios,challenger_id,0,607,0.8405,0,0,0,668,42,96,instant_approve,approved,0,0,,1758.02,0,0,0
APP-006035,2026-03-13T03:00:00,2026-03-09,Mia,Martinez,GA,android,challenger_id,0,381,0.8908,0,0,0,192,34,88,instant_approve,approved,0,0,,3129.54,0,0,0
APP-006036,2026-03-01T23:43:00,2026-02-23,Liam,Nguyen,TX,ios,baseline_id,0,659,0.8472,0,0,0,606,41,90,instant_approve,approved,0,0,,2293.37,0,0,0
APP-006037,2026-02-02T21:42:00,2026-02-02,Mia,Anderson,IL,android,challenger_id,0,650,0.8907,0,0,0,582,20,89,instant_approve,approved,0,0,,56.0,0,0,0
APP-006038,2026-04-26T15:37:00,2026-04-20,Isabella,Martinez,TX,ios,baseline_id,0,817,0.7218,0,0,0,142,42,90,instant_approve,approved,0,0,,91.68,0,0,0
APP-006039,2026-01-31T10:15:00,2026-01-26,Liam,Thomas,OH,android,baseline_id,0,379,0.9486,0,0,0,378,57,92,instant_approve,approved,0,0,,918.47,0,0,0
APP-006040,2026-02-02T08:33:00,2026-02-02,Sophia,Brown,OH,ios,baseline_id,0,645,0.9507,0,0,0,208,41,98,instant_approve,approved,0,0,,1961.25,0,0,0
APP-006041,2026-04-26T18:47:00,2026-04-20,Amir,Wilson,CA,ios,baseline_id,0,838,0.8062,0,0,0,108,44,82,instant_approve,approved,0,0,,317.71,0,0,0
APP-006042,2026-01-23T10:05:00,2026-01-19,Maya,Brown,NY,android,baseline_id,0,853,0.8839,0,0,0,426,26,88,instant_approve,approved,0,0,,1120.44,0,0,0
APP-006043,2026-02-28T09:11:00,2026-02-23,Isabella,Martinez,CA,ios,baseline_id,0,657,0.876,0,0,0,703,46,81,instant_approve,approved,0,0,,2401.58,0,0,0
APP-006044,2026-04-01T07:32:00,2026-03-30,Zoe,Brown,OH,ios,baseline_id,0,753,0.7786,0,0,0,262,44,82,instant_approve,approved,0,0,,760.53,0,0,0
APP-006045,2026-02-14T20:11:00,2026-02-09,Lucas,Moore,TX,android,baseline_id,0,547,0.9006,0,0,0,677,45,97,instant_approve,approved,0,0,,799.91,0,0,0
APP-006046,2026-01-27T13:24:00,2026-01-26,Priya,Thomas,AZ,android,baseline_id,0,571,0.8266,0,0,0,143,24,87,instant_approve,approved,0,0,,11.92,0,0,0
APP-006047,2026-03-04T05:03:00,2026-03-02,Liam,Lee,GA,android,challenger_id,0,611,0.971,0,0,0,69,44,86,instant_approve,approved,0,0,,2284.92,0,0,0
APP-006048,2026-03-02T22:09:00,2026-03-02,Mateo,Martinez,WA,android,challenger_id,0,616,0.8486,0,0,0,403,62,84,instant_approve,approved,0,0,,2930.17,0,0,0
APP-006049,2026-01-23T18:51:00,2026-01-19,Isabella,Moore,AZ,android,baseline_id,1,596,0.9511,0,1,0,225,81,92,instant_approve,approved,0,0,,3121.78,0,0,0
APP-006050,2026-02-13T09:34:00,2026-02-09,Liam,Thomas,OH,android,challenger_id,0,642,0.8422,0,0,0,330,38,100,instant_approve,approved,0,0,,1897.54,0,0,0
APP-006051,2026-04-27T14:13:00,2026-04-27,Lucas,Johnson,CA,android,baseline_id,0,776,0.8133,0,0,0,75,37,95,instant_approve,approved,0,0,,2889.18,0,0,0
APP-006052,2026-04-26T15:36:00,2026-04-20,Lucas,Thomas,NY,android,baseline_id,0,985,0.7614,0,0,0,563,36,93,instant_approve,approved,1,0,,2527.76,50.67,0,0
APP-006053,2026-03-23T01:13:00,2026-03-23,Olivia,Wilson,IL,ios,baseline_id,0,712,0.7635,0,0,0,99,44,100,instant_approve,approved,0,0,,3159.86,0,0,0
APP-006054,2026-01-24T23:25:00,2026-01-19,Ava,Kim,GA,web,challenger_id,0,545,0.8793,0,0,0,164,48,87,instant_approve,approved,0,0,,1.11,0,0,0
APP-006055,2026-02-18T12:47:00,2026-02-16,Sofia,Smith,NY,android,baseline_id,0,606,0.8337,0,0,0,291,23,97,instant_approve,approved,0,0,,318.42,0,0,0
APP-006056,2026-03-30T19:30:00,2026-03-30,Priya,Thomas,NY,android,challenger_id,0,465,0.9241,0,0,0,252,27,100,instant_approve,approved,0,0,,716.53,0,0,0
APP-006057,2026-03-30T11:04:00,2026-03-30,Olivia,Johnson,OH,ios,baseline_id,0,818,0.6927,0,0,0,72,54,85,instant_approve,approved,0,0,,1929.26,0,0,0
APP-006058,2026-01-06T09:29:00,2026-01-05,Noah,Wilson,WA,android,challenger_id,0,664,0.8846,0,0,0,33,16,89,instant_approve,approved,0,0,,635.88,0,0,0
APP-006059,2026-02-20T08:13:00,2026-02-16,Sophia,Thomas,CA,web,baseline_id,0,627,0.9013,0,0,0,580,0,92,instant_approve,approved,0,0,,941.63,0,0,0
APP-006060,2026-03-12T15:08:00,2026-03-09,Sophia,Nguyen,GA,ios,challenger_id,0,410,0.9505,0,0,0,703,12,84,instant_approve,approved,0,0,,94.22,0,0,0
APP-006061,2026-04-17T12:24:00,2026-04-13,Ethan,Brown,TX,android,baseline_id,0,956,0.7534,0,0,0,198,18,89,instant_approve,approved,0,0,,637.54,0,0,0
APP-006062,2026-02-28T03:06:00,2026-02-23,Ethan,Martinez,OH,ios,baseline_id,0,681,0.9711,0,0,0,273,45,89,instant_approve,approved,0,0,,5.43,0,0,0
APP-006063,2026-01-23T23:41:00,2026-01-19,Mateo,Smith,CA,android,baseline_id,0,576,0.8877,0,0,0,477,52,87,instant_approve,approved,0,0,,1969.53,0,0,0
APP-006064,2026-02-26T18:58:00,2026-02-23,Ethan,Lee,FL,android,challenger_id,0,708,0.8781,0,0,0,233,68,88,instant_approve,approved,0,0,,3479.83,0,0,0
APP-006065,2026-03-19T01:20:00,2026-03-16,Lucas,Garcia,CA,android,challenger_id,0,606,0.9413,0,0,0,729,62,99,instant_approve,approved,0,0,,432.12,0,0,0
APP-006066,2026-03-26T15:27:00,2026-03-23,Mateo,Moore,CA,ios,challenger_id,1,601,0.8283,1,0,0,18,49,86,manual_review,approved,0,174,,1634.12,0,0,0
APP-006067,2026-03-05T02:11:00,2026-03-02,Ethan,Garcia,AZ,ios,challenger_id,0,410,0.8214,0,0,0,354,71,96,instant_approve,approved,0,0,,9.42,0,0,0
APP-006068,2026-03-08T06:16:00,2026-03-02,Sofia,Garcia,NC,ios,baseline_id,0,708,0.9588,0,0,0,335,12,91,instant_approve,approved,0,0,,343.57,0,0,0
APP-006069,2026-03-15T07:59:00,2026-03-09,Noah,Thomas,GA,android,baseline_id,0,519,0.8475,0,0,0,308,13,81,instant_approve,approved,0,0,,3482.08,0,0,0
